attack_type,class,sms_id,sms_text,rand
deletion,smishing,5502,"THIS MOBILE NUMBER HAS GAINED THE SUM US$450,000.00 FROM/REF#1001, FOR DETAIL SEND YOUR NAME, AND NUMBER TO EMAIL MEGARESULT@USA.COM",0.305564825
,smishing,4131,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",0.305911286
eda,smishing,304,costco promo : iPhone 14 on u winner line: 6197729441 Color: Purple Storage: 256GB dawlmterreabrbie.com/phone.html,0.3060711468
eda,smishing,3945,"You have been specially selected 3000 receive a ""to award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",0.3062856191
checklist,smishing,4859,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £193 weekly draw txt MUSIC to 82516 TnC,0.3067053837
spacing,smishing,1917,Courtsy reminder: payment on your NAB Visa Card is now overdue. Please refer to your statement for payment options or c a l l 1300 2569 28 Thank you,0.3067236132
charswap,smishing,5280,"Your ApGle ID has been disabled. You must update your information and follow the next steps in:""https://bit.ly/2ZqypQP"" AP-MSG-UC5F68",0.3068444486
checklist,smishing,1600,Todays Voda numbers ending 8721 are selected to receive a ?79 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,0.3070117366
,smishing,7440,The USPS pack-age has arrived at the warehouse and cannot be deliv-ered due to incom-plete address in- formation. Please confirm your ad- dress in the link. https://usp-s.searchtd.top,0.3071361802
embedding,smishing,7980,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete tackling information. Please confirm your tackling in the ties within 12 hours. https://usps-tracking-tols-oh.com (Please replied to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari navigators and open it) The US Postal team wishes you a brilliant day",0.307142641
embedding,smishing,2414,+123 Congrats - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/halts SMS 08718727868. Over 18 only 150ppm,0.3078538121
checklist,smishing,2226,"Hey hun, wanna chat and get to know one another? Anyways let me know. I will be here: http://cgmfdk.com/E2Ysk70",0.3082769454
spacing,smishing,6753,"The USPS p a c k a g e has arrived at the warehouse and c a n n o t be d e l i v e r e d d u e to i n c o m p l e t e a d d r e s s information. Please c o n f i r m your a d d r e s s in the l i n k within 12 hours. https://uspbz.top (Please r e p l y to Y, then exit the SMS, o p e n the SMS activation l i n k again, or copy the l i n k to Safari b r o w s e r and o p e n it) The US Postal team wishes you a wonderful day O°",0.3092047548
,smishing,6820,"ID:13319 [Track Packages] Your package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the [Track Packages] Your package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. https://rb.gy/iydke (reply to 1 to get a secure link) Or (Copy the link to your Safari browser and open it) Sincerely, USPS Support Team ",0.3099253385
embedding,smishing,6505,XMAS iscoming & ur conferred neither £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,0.3099778917
spacing,smishing,5012,You have 1 new voicemail. Please c a l l 08719181503,0.3100871636
,smishing,4585,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. https://unzups.com (Please reply to 1, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) O",0.3101206146
embedding,smishing,2895,U have a Concealed Admirer who is looking 2 make contacted with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,0.3102298716
,smishing,7955,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,0.3103139877
charswap,smishing,2625,"The USrS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://usps.comhelphn.covm (Please reply Y, activate the or cpy the link link, and opetn it in your browsre). The USPS team wishes you a wonderful day!",0.3109998511
embedding,smishing,3618,CVS Appreciation Week: Complete Fastest Survey and Earn up to $100 in CVS Credit swellingcipher.com/wnX1r9,0.3111090781
deletion,smishing,7901,Welcome to DietFix. Just 1 cup before bed can 28 lbs in 4 weeks.Check wlness21.com/3qOV varies.Msg&data rates may apply.Help for help.Stop to,0.3112523911
deletion,smishing,3248,YOU HAVE WON! As a Vodafone customer our computer has picked YOU win a £150 prize. To collect is easy. Just call 09061743386,0.3112878626
,smishing,81,"[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",0.3119558893
,smishing,7809,$100 Store Credit for Finishing Quick Walmart Survey nearhonor.com/dZDijo,0.3119990694
,smishing,6270,"	FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",0.3121691084
,smishing,7257,U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,0.312301398
spacing,smishing,4309,"[I.R.S ] You will r e c e i v e a t a x r e f u n d of $573.00, but c a n n o t process it d u e to i n c o m p l e t e personal information. Please c o n f i r m your i n f o r m a t i o n in the link. irs.gov.direct-capitals.com (Please r e p l y ""y"", then exit the SMS, o p e n the SMS activation l i n k again, or copy the l i n k and o p e n it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their t a x obligations and to provide them with the highest quality service.",0.3128343641
spacing,smishing,6157,CITI Alerts - We have blocked access to your debit card d u e to unusual activity. Verify your details at citi-actvity.org,0.3129001792
checklist,smishing,7361,<BANK OF AMERICA MSG 22 >: Your EDD Card has been Closed Due To Fraudulent Transactions Made To Your Account. Login to ensure safety at: bitly.com/helpEDD,0.3131006816
,smishing,7214,"(M5G#812711) You FEDŽRIL RETURN W4S_B4N by the IR'S. DON'T WORRY, we' I I help you to F!x it, Click here> //sl.ut.ac.id/1spp",0.3136708169
,smishing,5270,You have an attached secure message. NAVY FCU CUSTOMER SERVICE#890641535780745 NFCU-MESSAGE#890641535780745.pdf Additional media content is included. Please check the message in detail,0.313687393
deletion,smishing,315,: package cannot be delivered due to the wrong delivery address. Please change the correct delivery address from the following URL: https://rb.gy/xpsqr Reply Y Click the link to inquire,0.3140669516
deletion,smishing,2180,BOA: Your Online Profile has a probable with a system vulnerability. Log in and your details at https://sec03boa.com/bRZQK to prevent identity theft. O,0.3144144487
,smishing,4412,"hi This is Mary, how arThis is Mary, how are you doing Alisa?e you doing Alisa?",0.3145209254
charswap,smishing,5093,RBC Bank Alert: Your online account is temporarily locked due to suspicious actviAty. Please login and verify your inforamtion. https://si-rbcroyalbank.com/,0.3145603705
charswap,smishing,6559,"This is the 2nd time we have tried to contat u. U have won the £400 prize. 2 clim is easy, just cal 087104711148 NOW! Only 10p per minute. BT-national-rate",0.3145957674
eda,smishing,5718,Urgent Please call 09066612661 from landline. £5000 cash or a luxury Holiday Canary Islands 4* await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “,0.3146378141
,smishing,8392,/USPS/; Your delivery Address need to be corrected here https://cya.nz/4UJQ enable re-delivery for your returned items..,0.3147782783
checklist,smishing,4499,Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-7908807538 immediately. your account will Block within 16 hr. Thank you PAYTM TEAM.,0.3148279883
charswap,smishing,6336,You are a winncer you have been speciaRly selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,0.3152669741
charswap,smishing,882,VONS: Thanks for opting in to texts! iFinish signing up to receive 5 Rewards (worth $7) https://vons.onelink.me/MuHG/s37kcrr2 Txt STOP 2 Ind,0.3157599082
,smishing,2275,"Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: kxy.ps34.xyz/DfVPnmbxXR",0.3162351091
charswap,smishing,7034,Important message sent to . Coye: you by VISA DEBIT Card Locjed. Call support at: 855-804-8470. Thank you! Alert Code: DsDXQxJKjZCdPnlNJFq,0.3163781786
,smishing,3042,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] ",0.3164640152
,smishing,1586,FRM:WA COVID-19 Information MSG:You have $1087 unclaimed covid-19Support payment money : https://forms.gle/gxXAfiJ2Gc2GvDLs6?JSRAOJLDWYJS,0.3165539911
charswap,smishing,5693,Your parcel (#US91177J) which includes the following products: 1.PS5. Cannot be approved for delivery pending the outstanding tax balane has been paid. Current utstanding balance: $1.22. Additional info like2playnow.cm/fi5dbp,0.3167239696
eda,smishing,7099,"Unusual Activity : We've locked your Amazon account due to unusual activity. New Login from : Mozilla Firefox 8.7 [ 45.71.XXIV 144.113 - Russia ] Our system has locked your Amazon account for security USSR reasons. To unlock your Amazon account, please delight verify your identity below: https://amazon wua.soundestlink.com/link/62ec0819e7239400160765f9/62ec07fec03d7d001dc835c5/62ec07eb316b48001c631e48?signature=9914fff38c28a734939ec6ad3c3f038680fa15f715f60 9593c985923dadb61fe you do not verify your identity If before 24 hours, your Amazon account will be terminated.",0.3170600508
,smishing,2398,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",0.3175633583
,smishing,3149,Call from 08702490080 - tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,0.3175775776
,smishing,5109,took this quiz and got 90 bucks. my bro told me to tell you. http://denywhence.network/DOqxdH9d,0.3180877187
eda,smishing,5778,"Due to, Netflix is giving everyone a free 1-year subscription to help you stay at home. Get yours here mi08w.com/2kbKsPoeVQ 16:53",0.3182250145
,smishing,2867,FRM:1B|UPS-ZOF05 SUBJ:www.pyr-upsi.website//isr1i2pF19389# MSG::KUO4alLsdi-a,0.3186300059
,smishing,692,Your account has been credited with 500 FREE Text Messages. To activate call 08718738034,0.3187863596
eda,smishing,4621,U have a secret admirer who 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,0.3188442791
,smishing,1345,"EDD- A new login was detected in Flint, Michigan visit http://e-d-d-safety022.duckdns.org/a if that was not you.",0.3190743711
spacing,smishing,7699,?USPS) The p a c k a g e has arrived at the warehouse and c a n n o t be d e l i v e r e d d u e to i n c o m p l e t e a d d r e s s details. Confirm your a d d r e s s at the link. https://uqfups.com (Copy the l i n k to your Safari b r o w s e r and o p e n it),0.3195100353
deletion,smishing,1707,T-Mobile customer you may now claim FREE CAMERA PHONE upgrade & a pay & go sim card for your. on 0845 021 3680.Offer ends 28thFeb.T&C's apply,0.3200796294
spacing,smishing,1208,"Please c a l l our c u s t o m e r s e r v i c e representative on 8927307655 between 10am-9pm as you have W0N a guaranteed cash p r i z e of Rs.4,00,000. FL1PKART TEAM",0.3203863309
charswap,smishing,6149,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 07818726970 NOW! Only 1p0 epr min. BT-national-rate ",0.3205141432
,smishing,77,"[USP-postal] Sorry because your delivery address is wrong, your package has been stopped, please update the address: rebrand.ly/usp36",0.3211364699
checklist,smishing,5849,"[IRS] We have received your tax refund application for the fiscal year 609. You are entitled to a refund of $791.00. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 43, 2435. https://irs.gov.direct-capitals.com (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS]",0.3211458975
,smishing,6902,"Hi Steven Malone, We have identified some unusual activity on your account. Log in via the secure ink to avoid account suspension http:l/natwestauth.xyz",0.3224510784
,smishing,2789,Please CALL 08712402972 immediately as there is an urgent message waiting for you,0.3229103945
,smishing,2719,USPS: Your shipment has not been delivered due to missing address information. A redelivery fee may apply. Access uspspostal-eb.info for assistance.,0.3232687433
,smishing,544,COMERICA: Your Comerica banking profile has shown some irregularities. Visit http://alert-comerica.com to update your online banking profile.,0.3235449975
,smishing,7352,"CIEE Study Abroad is getting a glow-up in Europe! In 2024, you can study in Florence, Milan, Glasgow, Edinburgh, and more. Apply for one of these cities, and you'll get a guaranteed flight voucher worth up to $1,500! Learn more: bit.ly/3C41PWG",0.3242979314
eda,smishing,384,TD: Your debit card been due to suspicious activity. Please visit:://td.my-authentics-easyweb.com/t?d RTYUIOP A S D F G H J K L CVBNM (B,0.3243264579
,smishing,1348,"The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://usps-address-amend.com (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). O'",0.3247856205
,smishing,5370,Suprise!!! https://tinyurl.com/1tr77g0,0.3248465742
charswap,smishing,4791,<Subject: Security lert> :Access to your Amazon account Limited due to unusual activity. Login blocked from : [1c92.39.165.36 - New Zealand] Device: Mobile Safari (iPhone OS 15_5) To restoe your account click link below: httyp://www.bizzapp.co.uk/free/apps51/service?=61513 verify you account within 24 hours or your Amaz Veiw all,0.3249640031
checklist,smishing,8144,Your payment failed. Update your billing info within 23 hours to avoid service interruption: netflix-accounts.com/billing,0.325409121
deletion,smishing,5691,Instant freebies HomeDepot! http://rgjgj.capital/i16nf0,0.3255462082
,smishing,3668,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS",0.3256889311
embedding,smishing,5809,"This weeks SavaMob member offers are now accessible. Just calling 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - provides mobile!",0.3259164614
,smishing,8207,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 13:55",0.3260909932
charswap,smishing,5307,"Please call our customer service representative on 6299257179 between 10om-9pm as you have WN0 a guaranteed cash prize of Rs.5,00,000 FL1PKART TEAM",0.3269366761
embedding,smishing,2464,"Application from: KJN468 - Status: Completed, check consequence: veilknitting.com/y8mXEyk ",0.3274149836
,smishing,8319,Please call our customer service representative on 0800 169 6032 between 10am-9pm as you have WON a guaranteed £2000 cash or £6000 prize!,0.3274870453
,smishing,5234,(Free Msg Citi) Your Citi card has been locked by us to prevent unauthorized use. Visit ct-id2.me/?verify to unlock now,0.3276833395
,smishing,2859,The carrier cannot deliver because your package address is not detailed. Please update the address details. uspalterigt.info/wt2e,0.3279812102
spacing,smishing,2657,Someone who came in c o n t a c t with you tested positive or has shown symptoms for COVID-19 & recommends you self-isolate/get tested. More at COVID-19 anon.com/alert,0.3282254619
,smishing,5528,"Last Chance! Claim ur £350 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ.",0.3283829885
eda,smishing,488,"Sunday, Mar• 1:59 PM Dear Sir, we tried to deliver package, but unfortunately the recipient could not be found.Please update: qrco.de/bdn5yo",0.3286334538
,smishing,5858,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,0.329194798
eda,smishing,6999,"Loan for any purpose £500 - £75,000. Homeowners + deny Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956668 ",0.3293418926
,smishing,1977,"T---[|]Mobile / We're all ears, help us to improve the T-Mobile experience you affiliation.software/agrieuro/c47604-98571?url=https://Isto.me/n29v1?emfafu",0.3295844925
eda,smishing,322,"[Amazon Inc] As a security check against your Amazon account was currently locked. Please click on the following link to INC provide your information: http://s952880411.onlinehome.us If we do not receive a equal response to our verification attempt within the next 24 hours, we will permanently INC locked your account. Sincerely, Amazon Inc",0.3296526942
embedding,smishing,2690,"#NavyFed: $870 withdrawn at ATMSW-2. Pour dispute, go to bit.ly/navyauth",0.3298732611
,smishing,185,$9 Only!Sales on Official Oakley Sunglasses Online Store. 2016 New Styles All Up To 75% OFF. Final Day Flash Sale And Free Returns. Official Oakley Sunglasses Outlets At: http:// www.oakleyoutletsco.com,0.3299059691
deletion,smishing,4901,My name is Theresa & I have 7.3milion Dollar to transfer to you for work help the poor ones in ur place india. Contact memea.theresamarie@gmail.com,0.329928604
deletion,smishing,3063,() We Recived Your Request To Update Your Card Pin. If You Not Requested It Please Verify Your Card at bofapin.me/,0.3302041615
,smishing,2454,"Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: unselfishdumplings.com/LKXH4N4WZ3",0.3310329842
charswap,smishing,2148,CVS Customer Appreciation Week: Finish Quick Survey and Receive up to $75 in CVS Stoer Rewards comfortstale.com/elPdWW,0.3320854125
embedding,smishing,8197,NFCU ALERT: An attempt of $48.00 at Uber If you didn't authorize this transaction follow the nexus to expunged http://nfcucardservices.org,0.3325756105
spacing,smishing,6992,<#>B o A: We need you to c o n f i r m DEBIT info and email on file. If not access could be locked bit.ly/312QwOn,0.3333182203
charswap,smishing,1473,"The USPS patkage arrived at the warehouse but could not be delivered due to incomplete address information. Please confird your address in the link. https://usps.track-pkg.com (Please reply Y, then exJt the tet message and opjen it again to activate the link, or copy the link and open it in your Safari iMessage A",0.3333574003
eda,smishing,4875,Hey there gorgeous ?? I just moved to your country and saw your profile. I'm search for someone to show me around. Coffee sometime? Pics: dating-profile-pics.com/album54321,0.3334439549
,smishing,2760,SYSTEM FAILURE: (3) Extremely malicious files have accessed your data. Delete files NOW to keep your data hlkdved.com/JZeAgzn5,0.3334604615
spacing,smishing,505,United States Postal Service: Your p a c k a g e has the wrong forwarding a d d r e s s and has been temporarily suspended. Please r e p l y to [ok] and take steps to reactivate it. [ https://wsends.com/go/Tracking/R2H9 ],0.3339564035
,smishing,855,You got a text from Cute Beth03. Tap to enter inbox...http://yrvdnd.com/OmwsQQJ,0.3341475114
,smishing,7083,"Hi what are you up to tonight, any plans? I'll be here, if you want to chat:http://kbzjgb.com/N2lswyl",0.3342129374
deletion,smishing,3915,.com IRS TAX RE- FUND ID #80GZ P7VEY9.pdf PDF Document â€¢ 84 KB,0.3343936241
checklist,smishing,3796,"Please call our customer service representative on 5790545601 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.6,00,000. FL1PKART TEAM",0.3344844153
,smishing,3767,"WINNER!7827156256 is chosen for $2500 CASH prize, call+38977148576 now",0.3348167574
,smishing,6706,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",0.3353145495
,smishing,938,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.safe-paying.com The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. 11:59 A",0.3353155822
,smishing,2538,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",0.3356516633
,smishing,5205,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",0.3357251319
eda,smishing,7906,E.D.D.DEBIT-VISA-CARD:Your card has been disabled. Re-enable astatine it at https://romualdo.exe.it/AKARA.html to keep it intact.,0.3358010645
,smishing,2632,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898036. £3.00 Sub. 16 .",0.3362672393
charswap,smishing,4196,"Please call our customer service reresentative on 6200992462 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.8,h0,000 FL1PKART TEAM",0.3366033354
charswap,smishing,7269,Rate Revsng soon.Xperience Beachside Living.Supertch Holiday Village.pandabl Villas at Yamuna XprswaySize 1575/2200 sf@7 lac onwrdsCall: 9999060692,0.337568816
embedding,smishing,5120,"(NETFLX) We have failed 3 times to expanded your sub,fix your bill now > ://lnkd.in/g7jb5b_7",0.3375722658
spacing,smishing,1528,"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate c a l l c u s t o m e r care for help 8927307655 now.",0.3377790472
embedding,smishing,8019,"Collect 100 dots& get 14,500 Pokecoins for Pokemon Gol"" by clicking this link now?http://goo.gle/xxxx",0.337864678
,smishing,3496,"[U.S.P.S-Postal]: You have a package with wrong address in our transit warehouse, please update your address. Access.  upsshipping.io/keGL6Lxb21O9aom",0.3380603309
,smishing,7899,"Dear, congratulations on passing the interview. Day salary: Tk 2,000. Please contact: https://wa.me/959799484233",0.3382146965
deletion,smishing,1235,"The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in link.  https://tools.usps-type-in. (Please reply Y, then exit the text message and open it again to the link, or copy the link and open it in your browser). The team wishes you wonderful day!",0.3385490118
,smishing,6433,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,0.3385572497
checklist,smishing,3990,"Hi, Stowe thinking of using one of your photos as a source of inspiration for my art project i am working on for a museum. You'll be getting compensated for it and also given credits, are you down?",0.3391905149
deletion,smishing,2416,Wanna make cheese $? .. answer these Costco will handsomely give 75$... invite a friend and have a chance to gain more!://considerstill.ventures/gPRjYtsl,0.3394331185
,smishing,5047,VENMO Customer: Claim Your 100 Dollars http://augmentreversed.com/KIZWr1,0.339718269
charswap,smishing,6036,CVS Custoomers: Finish this Survey and earn up to $100 in CSV Credit. This Special Deal ends tomorrow idlenessflame.com/rJRcsY 8:49 AM,0.3398505884
,smishing,5232,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, call 08718738034, EXP. 30Apr",0.340088849
embedding,smishing,7831,https://talk.whatsapp.com/KKS50F3Yp1U6lGbt9KnKK5,0.3403607147
embedding,smishing,6154,"We lament to apprised you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to updated your billing information as soon as possible to continue using your account without any hiatus. To using your account as normally, please follow the guidance by click on link below: http://s956826982.onlinehome.usa/wbsspc/?_undrscan Netflix Services",0.3410333256
,smishing,2219,FRM:USBANK SUBJ:USBANK Unusual Activity! MSG:Acc Frozen TO UNLOCK GO = http://gkkn.site?USBANK ID: EDGWGNGKNZQBDMCM ODJGOFKLDVHRVTTVOFI XUF,0.3419335109
deletion,smishing,7304,"[]Your 2023 tax return has discrepancies and missing. You due a $573.00 refund. Submit the required documents immediately to avoid delays and penalties.Please confirm your information in the link. https://.gov.tax-helping.com (Please reply 1, then exit the SMS, open the SMS activation link again, or copy the link open it Safari browser) IRS Act now to secure your refund.",0.342049255
,smishing,4590,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,0.342287173
,smishing,3267,"Your shipment AWB1D5MUIO3 has been reverted. To reschedule, go to https://usps.com@bit.ly/30FnJ7c ",0.3422884544
charswap,smishing,6749,"How are you? I'm Cecilia, are you Mr. Casper, plesae?",0.342481039
charswap,smishing,85,"Sid you have a bood time buying at CVS? We're curious to know! For a chance to win $50, respond to these 4 questions. http://answerurge.network/J4rzuzfR",0.3428185415
charswap,smishing,1605,"Congravulations!!! You are Due for a COVID-19 Grant, To Redeem,Contact us Via Email: covid19grant@cokegrant.com",0.3432925921
spacing,smishing,6371,Please c a l l our c u s t o m e r s e r v i c e representative on FREEPHONE 0808 145 4743 between 9am-11pm as you have WON a guaranteed £2000 cash or £6000 prize!,0.3435139534
,smishing,7963,"WIN: We have a winner! Mr. T. Tilo won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",0.3437282564
,smishing,1228,"Your account has been limited. To restore full access, please update your information at: paypal-secure.verify-account.com",0.3437493437
,smishing,1682,"T We appologize for the tempoary phone outage yesterday. You were one of the 25,000 affected clients. In return we are providing you with a $100 FREE GIFT! Please take this brief 30 second survey about Tmobile and we'll offer you a $100 free item. fartherpgmonarch.com/PbjiVby",0.3440131758
eda,smishing,2221,HotJackie871 her hoping for intimate pleasures. Accept is invite here: http://tftjrl.com/8xGFWIB,0.3451364856
,smishing,2193,"Michael Happy new year! Saw your number on your profile, shows you live close to me :) Lets chat slp2.xyz/sPldg93jsOW7 Add me here 15:03",0.3452511366
embedding,smishing,2838,See the intimate image Kelly released 4 you! Unlock below...http://dtwxzf.com/003u52r,0.3453402433
,smishing,5191,"Your shipment AWB1H1NMXCR has been reverted. To reschedule, go to https://usps.com@bit.ly/3Yy29Ws ",0.345434678
eda,smishing,7795,Todays Voda number ending 1225 are choose to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,0.3458942322
eda,smishing,7655,Canada Post - The package has arrived at the warehouse and cannot be delivered due to address information. Please confirm your at the link. https://www.hympes.com?token=kLiSsmaTxrkYPhNN The Canada Post team a great day!,0.3459590235
spacing,smishing,4419,This is a gift to express our gratitude for your exceptional payment record. Merry Christmas! Happy new year! n5d4q.info/KmxyTy5uNN,0.3470458109
charswap,smishing,2019,From Regions Bank: verify account activity. Did u authorize purcihase attempt $511.73 for card ending in 0230 at Walmart supercenter on 10/29/1j9? Reply yes/no,0.3476325223
,smishing,3032,BIGGEST BOGO specials at OTC! Get your mind right: https://msgdeal.co/G2j9w Reply STOP to end.,0.348272164
deletion,smishing,4766,Samtos Hssj thought you'd like CoinCircle: We earn $200 daily - here's my referral l.coincircle.com/ajSb Reply YES to more,0.348486467
,smishing,4496,"Free Msg Wells Fargo: Recently, we discovered unusual activity or updates on your account that we believe may be unauthorized. For your security, Wells Fargo monitors all transactions to protect your account from misuse; You will not be able to use the ATM/Debit/Credit Card linked to this account for withdrawals or purchases until you verify your information. Visit us at https://wellsvalidate-0502.ddns.net/?online to secure your account. A",0.3498971926
,smishing,3387,Your Online Chase Bank Account has been blocked due to unusual activities. Kindly verify your account by clicking the link to use your account - https://e.vg/GJZPS,0.3510579685
embedding,smishing,390,FRM:Altura Credit Union. SUBJ:+ MSG:Account Notification Online Click Below To Open Messages https://bacindustries.net/alco/Alturacu,0.3511181397
,smishing,6124,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",0.351847092
,smishing,1361,"Netfl1xID:209860 Your_SUBSCRIPT1ON IS_ON ""HOID"",Renewal  your-bill-now:// @@,2ax.com/K0gU1 O",0.3518825337
charswap,smishing,6796,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaratneed Caller Prize, this is our Final attempt to contact you! To Claim Call 8927307655 Nw! ",0.3522376979
eda,smishing,4090,"Dear friend, we invite you tojointhecryptocurrencyinternal discussion group. And teaches you how to earn 1000-5000US per daylight in the cryptocurrency market. Reply ""alright"", Please click on the ""associate""belowtojoin https://chat.whatsapp.com/DtlvGProbBcHz85dCOol44",0.352432894
,smishing,216,"The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://track-tols-usopst.top (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day! O",0.3528647835
deletion,smishing,5687,"	Mila, age23, blonde, new in UK. I look sex with guys. if u like fun with me. Text MTALK to 69866. 08718728876",0.3528668557
spacing,smishing,1856,FRM:6r9y-(_-UPS-ohBvp SUBJ:www.xuwk4v-upsa.us//6qj9ihch18920# MSG: :wVURUADrn8-a4,0.3529216047
,smishing,4848,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,0.3531051312
